,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
26621,1584855789,427240,1584855789,427278,1584855789,425777,0.0458984375,1584855789425777
26622,1584855789,528717,1584855789,528757,1584855789,525977,0.0458984375,1584855789525977
26623,1584855789,630006,1584855789,630029,1584855789,625999,0.0458984375,1584855789625999
26624,1584855789,726525,1584855789,726548,1584855789,725763,0.0458984375,1584855789725763
26625,1584855789,826413,1584855789,826518,1584855789,826224,0.046875,1584855789826224
26626,1584855789,926190,1584855789,926270,1584855789,925999,0.0458984375,1584855789925999
26627,1584855790,26104,1584855790,26127,1584855790,25802,0.0458984375,1584855790025802
26628,1584855790,128006,1584855790,128028,1584855790,125982,0.0458984375,1584855790125982
26629,1584855790,229829,1584855790,229867,1584855790,226004,0.0458984375,1584855790226004
26630,1584855790,344371,1584855790,344394,1584855790,325770,0.0458984375,1584855790325770
26631,1584855790,427819,1584855790,427924,1584855790,426238,0.0458984375,1584855790426238
26632,1584855790,528962,1584855790,528984,1584855790,526011,0.0458984375,1584855790526011
26633,1584855790,627528,1584855790,627550,1584855790,625800,0.0458984375,1584855790625800
26634,1584855790,726276,1584855790,726299,1584855790,726011,0.0458984375,1584855790726011
26635,1584855790,826221,1584855790,826301,1584855790,826019,0.0458984375,1584855790826019
26636,1584855790,926112,1584855790,926139,1584855790,925702,0.0458984375,1584855790925702
26637,1584855791,26190,1584855791,26270,1584855791,25998,0.0458984375,1584855791025998
26638,1584855791,127247,1584855791,127269,1584855791,126019,0.046875,1584855791126019
26639,1584855791,227603,1584855791,227659,1584855791,225814,0.0458984375,1584855791225814
26640,1584855791,331132,1584855791,331155,1584855791,326005,0.0458984375,1584855791326005
26641,1584855791,427093,1584855791,427131,1584855791,426025,0.0458984375,1584855791426025
26642,1584855791,530829,1584855791,530851,1584855791,525798,0.0458984375,1584855791525798
26643,1584855791,645866,1584855791,645905,1584855791,626009,0.046875,1584855791626009
26644,1584855791,726303,1584855791,726326,1584855791,726031,0.0458984375,1584855791726031
26645,1584855791,826632,1584855791,826662,1584855791,825833,0.0458984375,1584855791825833
26646,1584855791,926210,1584855791,926289,1584855791,926023,0.0458984375,1584855791926023
26647,1584855792,27135,1584855792,27158,1584855792,26040,0.0458984375,1584855792026040
26648,1584855792,127340,1584855792,127381,1584855792,125818,0.0458984375,1584855792125818
26649,1584855792,234185,1584855792,234208,1584855792,226027,0.0458984375,1584855792226027
26650,1584855792,328009,1584855792,328100,1584855792,326051,0.046875,1584855792326051
26651,1584855792,427299,1584855792,427322,1584855792,425872,0.0458984375,1584855792425872
26652,1584855792,527849,1584855792,527872,1584855792,526030,0.0458984375,1584855792526030
26653,1584855792,627304,1584855792,627326,1584855792,626053,0.0458984375,1584855792626053
26654,1584855792,726016,1584855792,726039,1584855792,725754,0.0458984375,1584855792725754
26655,1584855792,826220,1584855792,826354,1584855792,826041,0.0458984375,1584855792826041
26656,1584855792,926218,1584855792,926299,1584855792,926031,0.0458984375,1584855792926031
26657,1584855793,28279,1584855793,28302,1584855793,25750,0.0458984375,1584855793025750
26658,1584855793,127272,1584855793,127295,1584855793,126030,0.0458984375,1584855793126030
26659,1584855793,230546,1584855793,230588,1584855793,226059,0.046875,1584855793226059
26660,1584855793,327470,1584855793,327509,1584855793,325761,0.0458984375,1584855793325761
26661,1584855793,432966,1584855793,433028,1584855793,426038,0.046875,1584855793426038
26662,1584855793,527284,1584855793,527306,1584855793,526031,0.0458984375,1584855793526031
26663,1584855793,626122,1584855793,626144,1584855793,625844,0.044921875,1584855793625844
26664,1584855793,726237,1584855793,726316,1584855793,726053,0.0439453125,1584855793726053
26665,1584855793,826252,1584855793,826357,1584855793,826060,0.041015625,1584855793826060
26666,1584855793,926319,1584855793,926381,1584855793,925750,0.0390625,1584855793925750
26667,1584855794,27504,1584855794,27527,1584855794,26283,0.0380859375,1584855794026283
26668,1584855794,131081,1584855794,131124,1584855794,126046,0.0361328125,1584855794126046
26669,1584855794,227161,1584855794,227184,1584855794,225747,0.0341796875,1584855794225747
26670,1584855794,334541,1584855794,334564,1584855794,326065,0.0302734375,1584855794326065
26671,1584855794,428289,1584855794,428312,1584855794,426077,0.0283203125,1584855794426077
26672,1584855794,526770,1584855794,526798,1584855794,525756,0.025390625,1584855794525756
26673,1584855794,626367,1584855794,626390,1584855794,626050,0.0244140625,1584855794626050
26674,1584855794,726152,1584855794,726173,1584855794,726086,0.0224609375,1584855794726086
26675,1584855794,826070,1584855794,826153,1584855794,825886,0.0224609375,1584855794825886
26676,1584855794,926831,1584855794,926854,1584855794,926064,0.017578125,1584855794926064
26677,1584855795,27406,1584855795,27428,1584855795,26094,0.0146484375,1584855795026094
26678,1584855795,135028,1584855795,135051,1584855795,125774,0.01171875,1584855795125774
26679,1584855795,227666,1584855795,227788,1584855795,226066,0.009765625,1584855795226066
26680,1584855795,330408,1584855795,330431,1584855795,326077,0.005859375,1584855795326077
26681,1584855795,428222,1584855795,428244,1584855795,425783,0.005859375,1584855795425783
26682,1584855795,526138,1584855795,526164,1584855795,526071,0.0048828125,1584855795526071
26683,1584855795,626177,1584855795,626198,1584855795,626119,0.0048828125,1584855795626119
26684,1584855795,728971,1584855795,728991,1584855795,725763,0.0048828125,1584855795725763
26685,1584855795,826175,1584855795,826196,1584855795,826081,0.0048828125,1584855795826081
26686,1584855795,926225,1584855795,926245,1584855795,926102,0.0048828125,1584855795926102
26687,1584855796,26434,1584855796,26455,1584855796,25802,0.0048828125,1584855796025802
26688,1584855796,128104,1584855796,128143,1584855796,126074,0.0048828125,1584855796126074
26689,1584855796,227472,1584855796,227593,1584855796,226112,0.0029296875,1584855796226112
26690,1584855796,326880,1584855796,326903,1584855796,325794,0.0029296875,1584855796325794
26691,1584855796,427633,1584855796,427659,1584855796,426336,-0.0361328125,1584855796426336
26692,1584855796,526430,1584855796,526453,1584855796,526107,-0.1318359375,1584855796526107
26693,1584855796,626080,1584855796,626102,1584855796,625787,-0.2421875,1584855796625787
26694,1584855796,768276,1584855796,768334,1584855796,726070,-0.330078125,1584855796726070
26695,1584855796,849425,1584855796,849448,1584855796,845673,-0.431640625,1584855796845673
26696,1584855796,947073,1584855796,947109,1584855796,946063,-0.5322265625,1584855796946063
26697,1584855797,47188,1584855797,47225,1584855797,45840,-0.6416015625,1584855797045840
26698,1584855797,147679,1584855797,147742,1584855797,145721,-0.763671875,1584855797145721
26699,1584855797,247457,1584855797,247565,1584855797,246066,-0.9140625,1584855797246066
26700,1584855797,348671,1584855797,348709,1584855797,345846,-1.1083984375,1584855797345846
26701,1584855797,450141,1584855797,450195,1584855797,445673,-1.326171875,1584855797445673
26702,1584855797,549759,1584855797,549795,1584855797,546066,-1.5400390625,1584855797546066
26703,1584855797,646762,1584855797,646852,1584855797,645864,-1.6865234375,1584855797645864
26704,1584855797,747669,1584855797,747724,1584855797,745712,-1.7216796875,1584855797745712
26705,1584855797,870163,1584855797,870204,1584855797,846082,-1.724609375,1584855797846082
26706,1584855798,13896,1584855798,13918,1584855797,986314,-1.7236328125,1584855797986314
26707,1584855798,86951,1584855798,86974,1584855798,86322,-1.724609375,1584855798086322
26708,1584855798,187683,1584855798,187715,1584855798,186153,-1.7216796875,1584855798186153
26709,1584855798,287878,1584855798,287913,1584855798,286335,-1.6806640625,1584855798286335
26710,1584855798,386624,1584855798,386646,1584855798,386329,-1.6162109375,1584855798386329
26711,1584855798,487521,1584855798,487544,1584855798,486130,-1.541015625,1584855798486130
26712,1584855798,588814,1584855798,588837,1584855798,586316,-1.470703125,1584855798586316
26713,1584855798,687871,1584855798,687893,1584855798,686329,-1.40625,1584855798686329
26714,1584855798,797800,1584855798,797823,1584855798,786126,-1.3408203125,1584855798786126
26715,1584855798,887196,1584855798,887221,1584855798,886318,-1.251953125,1584855798886318
26716,1584855798,987209,1584855798,987232,1584855798,986343,-1.138671875,1584855798986343
26717,1584855799,87053,1584855799,87083,1584855799,86120,-1.037109375,1584855799086120
26718,1584855799,188291,1584855799,188330,1584855799,186340,-1.0048828125,1584855799186340
26719,1584855799,286715,1584855799,286737,1584855799,286368,-1.0048828125,1584855799286368
26720,1584855799,389681,1584855799,389709,1584855799,386180,-1.0048828125,1584855799386180
26721,1584855799,489144,1584855799,489254,1584855799,486341,-1.0048828125,1584855799486341
26722,1584855799,587829,1584855799,587892,1584855799,586368,-1.00390625,1584855799586368
26723,1584855799,687552,1584855799,687590,1584855799,686139,-1.00390625,1584855799686139
26724,1584855799,790469,1584855799,790509,1584855799,786387,-1.0048828125,1584855799786387
26725,1584855799,887728,1584855799,887759,1584855799,886371,-0.994140625,1584855799886371
26726,1584855799,987489,1584855799,987528,1584855799,986166,-0.9521484375,1584855799986166
26727,1584855800,88139,1584855800,88178,1584855800,86334,-0.875,1584855800086334
26728,1584855800,186768,1584855800,186867,1584855800,186359,-0.775390625,1584855800186359
26729,1584855800,286494,1584855800,286518,1584855800,286153,-0.669921875,1584855800286153
26730,1584855800,390327,1584855800,390368,1584855800,386367,-0.560546875,1584855800386367
26731,1584855800,487770,1584855800,487874,1584855800,486367,-0.4697265625,1584855800486367
26732,1584855800,587711,1584855800,587734,1584855800,586209,-0.3955078125,1584855800586209
26733,1584855800,689392,1584855800,689529,1584855800,686386,-0.3212890625,1584855800686386
26734,1584855800,790126,1584855800,790149,1584855800,786372,-0.240234375,1584855800786372
26735,1584855800,887695,1584855800,887732,1584855800,886153,-0.173828125,1584855800886153
26736,1584855800,987844,1584855800,987879,1584855800,986377,-0.119140625,1584855800986377
26737,1584855801,86791,1584855801,86814,1584855801,86375,-0.056640625,1584855801086375
26738,1584855801,186819,1584855801,186902,1584855801,186168,-0.00390625,1584855801186168
26739,1584855801,287611,1584855801,287660,1584855801,286394,0.0068359375,1584855801286394
26740,1584855801,387689,1584855801,387712,1584855801,386373,0.04296875,1584855801386373
26741,1584855801,487583,1584855801,487655,1584855801,486174,0.1279296875,1584855801486174
26742,1584855801,587853,1584855801,587875,1584855801,586380,0.2431640625,1584855801586380
26743,1584855801,687962,1584855801,688025,1584855801,686375,0.36328125,1584855801686375
26744,1584855801,787852,1584855801,787875,1584855801,786198,0.4892578125,1584855801786198
26745,1584855801,887418,1584855801,887451,1584855801,886399,0.63671875,1584855801886399
26746,1584855801,986693,1584855801,986715,1584855801,986390,0.8017578125,1584855801986390
26747,1584855802,86819,1584855802,86846,1584855802,86186,0.978515625,1584855802086186
26748,1584855802,187382,1584855802,187407,1584855802,186378,1.1572265625,1584855802186378
26749,1584855802,287699,1584855802,287737,1584855802,286380,1.3154296875,1584855802286380
26750,1584855802,387576,1584855802,387684,1584855802,386209,1.4423828125,1584855802386209
26751,1584855802,487993,1584855802,488099,1584855802,486383,1.54296875,1584855802486383
26752,1584855802,587889,1584855802,587913,1584855802,586395,1.615234375,1584855802586395
26753,1584855802,687274,1584855802,687297,1584855802,686217,1.6650390625,1584855802686217
26754,1584855802,788840,1584855802,788863,1584855802,786418,1.7138671875,1584855802786418
26755,1584855802,891545,1584855802,891567,1584855802,886391,1.76953125,1584855802886391
26756,1584855802,987750,1584855802,987785,1584855802,986239,1.8427734375,1584855802986239
26757,1584855803,87022,1584855803,87052,1584855803,86404,1.93359375,1584855803086404
26758,1584855803,187897,1584855803,187920,1584855803,186414,2.0263671875,1584855803186414
26759,1584855803,287428,1584855803,287451,1584855803,286207,2.119140625,1584855803286207
26760,1584855803,387919,1584855803,387941,1584855803,386411,2.2109375,1584855803386411
26761,1584855803,488853,1584855803,488877,1584855803,486407,2.3173828125,1584855803486407
26762,1584855803,590245,1584855803,590271,1584855803,586282,2.439453125,1584855803586282
26763,1584855803,687415,1584855803,687444,1584855803,686417,2.5751953125,1584855803686417
26764,1584855803,787011,1584855803,787066,1584855803,786415,2.7265625,1584855803786415
26765,1584855803,887692,1584855803,887725,1584855803,886240,2.876953125,1584855803886240
26766,1584855803,987732,1584855803,987799,1584855803,986439,3.0205078125,1584855803986439
26767,1584855804,86797,1584855804,86820,1584855804,86419,3.1640625,1584855804086419
26768,1584855804,187857,1584855804,187895,1584855804,186259,3.318359375,1584855804186259
26769,1584855804,290424,1584855804,290551,1584855804,286448,3.4853515625,1584855804286448
26770,1584855804,387974,1584855804,388012,1584855804,386411,3.638671875,1584855804386411
26771,1584855804,489347,1584855804,489408,1584855804,486249,3.7763671875,1584855804486249
26772,1584855804,588923,1584855804,588946,1584855804,586467,3.876953125,1584855804586467
26773,1584855804,687677,1584855804,687701,1584855804,686430,3.927734375,1584855804686430
26774,1584855804,787002,1584855804,787030,1584855804,786260,3.931640625,1584855804786260
26775,1584855804,890562,1584855804,890594,1584855804,886440,3.9130859375,1584855804886440
26776,1584855804,986740,1584855804,986763,1584855804,986423,3.8564453125,1584855804986423
26777,1584855805,87443,1584855805,87466,1584855805,86260,3.7880859375,1584855805086260
26778,1584855805,189604,1584855805,189655,1584855805,186448,3.736328125,1584855805186448
26779,1584855805,287911,1584855805,287935,1584855805,286427,3.7236328125,1584855805286427
26780,1584855805,387660,1584855805,387764,1584855805,386296,3.7236328125,1584855805386296
26781,1584855805,487436,1584855805,487460,1584855805,486435,3.7314453125,1584855805486435
26782,1584855805,587560,1584855805,587586,1584855805,586449,3.7529296875,1584855805586449
26783,1584855805,687468,1584855805,687499,1584855805,686255,3.765625,1584855805686255
26784,1584855805,787728,1584855805,787761,1584855805,786456,3.7666015625,1584855805786456
